type,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
0,24,18,267,6620,06620.csv,0.881611271535728,0.06393641568267239,0.08562421233644127
1,24,18,268,6621,06621.csv,0.881611271535728,0.06393641568267239,0.08562421233644127
-1,24,18,269,6622,06622.csv,0.8812392075339244,0.06393641568267239,0.08562421233644127
1,24,18,270,6623,06623.csv,0.8812392075339244,0.06393641568267239,0.08562421233644127
-1,24,18,271,6624,06624.csv,0.8750241244522817,0.06393641568267239,0.08562421233644127
1,24,18,272,6625,06625.csv,0.8750241244522817,0.06393641568267239,0.08562421233644127
-1,24,18,273,6626,06626.csv,0.8735219512630543,0.06393641568267239,0.08562421233644127
1,24,18,274,6627,06627.csv,0.8735219512630543,0.06393641568267239,0.08562421233644127
-1,24,18,275,6628,06628.csv,0.8713126668200202,0.06393641568267239,0.08562421233644127
1,24,18,276,6629,06629.csv,0.8713126668200202,0.06393641568267239,0.08562421233644127
0,24,18,277,6630,06630.csv,0.8713126668200202,0.06324636499313631,0.08745362909225729
-1,24,18,278,6631,06631.csv,0.8696297005686622,0.06324636499313631,0.08745362909225729
0,24,18,279,6632,06632.csv,0.8696297005686622,0.06106996095412217,0.0842593437742269
1,24,18,280,6633,06633.csv,0.8696297005686622,0.06106996095412217,0.0842593437742269
-1,24,18,281,6634,06634.csv,0.870546333927463,0.06106996095412217,0.0842593437742269
1,24,18,282,6635,06635.csv,0.870546333927463,0.06106996095412217,0.0842593437742269
-1,24,18,283,6636,06636.csv,0.8654952740672809,0.06106996095412217,0.0842593437742269
1,24,18,284,6637,06637.csv,0.8654952740672809,0.06106996095412217,0.0842593437742269
-1,24,18,285,6638,06638.csv,0.860658306475544,0.06106996095412217,0.0842593437742269
1,24,18,286,6639,06639.csv,0.860658306475544,0.06106996095412217,0.0842593437742269
-1,24,18,287,6640,06640.csv,0.8582316426860866,0.06106996095412217,0.0842593437742269
1,24,18,288,6641,06641.csv,0.8582316426860866,0.06106996095412217,0.0842593437742269
0,24,18,289,6642,06642.csv,0.8582316426860866,0.06313302478776561,0.09140010174247037
-1,24,18,290,6643,06643.csv,0.8528101581771618,0.06313302478776561,0.09140010174247037
0,24,18,291,6644,06644.csv,0.8528101581771618,0.061789841829674716,0.08723380367689368
1,24,18,292,6645,06645.csv,0.8528101581771618,0.061789841829674716,0.08723380367689368
-1,24,18,293,6646,06646.csv,0.8865911458433693,0.061789841829674716,0.08723380367689368
1,24,18,294,6647,06647.csv,0.8865911458433693,0.061789841829674716,0.08723380367689368
-1,24,18,295,6648,06648.csv,0.8781518630206768,0.061789841829674716,0.08723380367689368
1,24,18,296,6649,06649.csv,0.8781518630206768,0.061789841829674716,0.08723380367689368
-1,24,18,297,6650,06650.csv,0.8727528648784768,0.061789841829674716,0.08723380367689368
1,24,18,298,6651,06651.csv,0.8727528648784768,0.061789841829674716,0.08723380367689368
-1,24,18,299,6652,06652.csv,0.8705606085150313,0.061789841829674716,0.08723380367689368
1,24,18,300,6653,06653.csv,0.8705606085150313,0.061789841829674716,0.08723380367689368
-1,24,18,301,6654,06654.csv,0.8629692067922383,0.061789841829674716,0.08723380367689368
0,24,18,302,6655,06655.csv,0.8629692067922383,0.06318000232579213,0.0864975638807648
1,24,18,303,6656,06656.csv,0.8629692067922383,0.06318000232579213,0.0864975638807648
-1,24,18,304,6657,06657.csv,0.8669723982033274,0.06318000232579213,0.0864975638807648
1,24,18,305,6658,06658.csv,0.8669723982033274,0.06318000232579213,0.0864975638807648
-1,24,18,306,6659,06659.csv,0.8623238170280839,0.06318000232579213,0.0864975638807648
1,24,18,307,6660,06660.csv,0.8623238170280839,0.06318000232579213,0.0864975638807648
-1,24,18,308,6661,06661.csv,0.859820768112731,0.06318000232579213,0.0864975638807648
1,24,18,309,6662,06662.csv,0.859820768112731,0.06318000232579213,0.0864975638807648
-1,24,18,310,6663,06663.csv,0.8601034237952904,0.06318000232579213,0.0864975638807648
1,24,18,311,6664,06664.csv,0.8601034237952904,0.06318000232579213,0.0864975638807648
0,24,18,312,6665,06665.csv,0.8601034237952904,0.06382379043611314,0.08801971754997968
-1,24,18,313,6666,06666.csv,0.8552084618532263,0.06382379043611314,0.08801971754997968
0,24,18,314,6667,06667.csv,0.8552084618532263,0.06397758513785251,0.08522205695950993
1,24,18,315,6668,06668.csv,0.8552084618532263,0.06397758513785251,0.08522205695950993
-1,24,18,316,6669,06669.csv,0.8564545126969041,0.06397758513785251,0.08522205695950993
1,24,18,317,6670,06670.csv,0.8564545126969041,0.06397758513785251,0.08522205695950993
-1,24,18,318,6671,06671.csv,0.8506001620565398,0.06397758513785251,0.08522205695950993
-1,4,53,0,6672,06672.csv,0.7271339264392219,0.06397758513785251,0.08522205695950993
0,24,53,1,6673,06673.csv,0.7271339264392219,0.09612977642581597,0.14391027676488372
1,4,53,2,6674,06674.csv,0.7271339264392219,0.09612977642581597,0.14391027676488372
0,24,53,3,6675,06675.csv,0.7271339264392219,0.09503567208411634,0.1552009962571335
-1,4,53,4,6676,06676.csv,0.7673603727050603,0.09503567208411634,0.1552009962571335
1,4,53,5,6677,06677.csv,0.7673603727050603,0.09503567208411634,0.1552009962571335
-1,4,53,6,6678,06678.csv,0.7655387891031009,0.09503567208411634,0.1552009962571335
1,4,53,7,6679,06679.csv,0.7655387891031009,0.09503567208411634,0.1552009962571335
-1,4,53,8,6680,06680.csv,0.7563972401405987,0.09503567208411634,0.1552009962571335
1,4,53,9,6681,06681.csv,0.7563972401405987,0.09503567208411634,0.1552009962571335
-1,4,53,10,6682,06682.csv,0.7522602004145409,0.09503567208411634,0.1552009962571335
1,4,53,11,6683,06683.csv,0.7522602004145409,0.09503567208411634,0.1552009962571335
-1,4,53,12,6684,06684.csv,0.7483918221513917,0.09503567208411634,0.1552009962571335
0,24,53,13,6685,06685.csv,0.7483918221513917,0.09547308517343275,0.13972839377166218
1,4,53,14,6686,06686.csv,0.7483918221513917,0.09547308517343275,0.13972839377166218
0,24,53,15,6687,06687.csv,0.7483918221513917,0.09505665910326487,0.15579210253208514
-1,4,53,16,6688,06688.csv,0.7354714408542703,0.09505665910326487,0.15579210253208514
1,4,53,17,6689,06689.csv,0.7354714408542703,0.09505665910326487,0.15579210253208514
-1,4,53,18,6690,06690.csv,0.7250088422420297,0.09505665910326487,0.15579210253208514
1,4,53,19,6691,06691.csv,0.7250088422420297,0.09505665910326487,0.15579210253208514
-1,4,53,20,6692,06692.csv,0.7328143370694655,0.09505665910326487,0.15579210253208514
1,4,53,21,6693,06693.csv,0.7328143370694655,0.09505665910326487,0.15579210253208514
-1,4,53,22,6694,06694.csv,0.7349008389552308,0.09505665910326487,0.15579210253208514
1,4,53,23,6695,06695.csv,0.7349008389552308,0.09505665910326487,0.15579210253208514
-1,4,53,24,6696,06696.csv,0.718073908852409,0.09505665910326487,0.15579210253208514
0,24,53,25,6697,06697.csv,0.718073908852409,0.096802777153386,0.1447002459064908
1,4,53,26,6698,06698.csv,0.718073908852409,0.096802777153386,0.1447002459064908
0,24,53,27,6699,06699.csv,0.718073908852409,0.09584843706717296,0.15163752654392942
-1,4,53,28,6700,06700.csv,0.7349391130368672,0.09584843706717296,0.15163752654392942
1,4,53,29,6701,06701.csv,0.7349391130368672,0.09584843706717296,0.15163752654392942
-1,4,53,30,6702,06702.csv,0.7182492552015186,0.09584843706717296,0.15163752654392942
1,4,53,31,6703,06703.csv,0.7182492552015186,0.09584843706717296,0.15163752654392942
-1,4,53,32,6704,06704.csv,0.7231460744581711,0.09584843706717296,0.15163752654392942
1,4,53,33,6705,06705.csv,0.7231460744581711,0.09584843706717296,0.15163752654392942
-1,4,53,34,6706,06706.csv,0.7278299498531752,0.09584843706717296,0.15163752654392942
1,4,53,35,6707,06707.csv,0.7278299498531752,0.09584843706717296,0.15163752654392942
-1,4,53,36,6708,06708.csv,0.705093866707627,0.09584843706717296,0.15163752654392942
0,24,53,37,6709,06709.csv,0.705093866707627,0.09581570811632162,0.14651534201765914
1,4,53,38,6710,06710.csv,0.705093866707627,0.09581570811632162,0.14651534201765914
0,24,53,39,6711,06711.csv,0.705093866707627,0.09476598080515158,0.1543548388716817
-1,4,53,40,6712,06712.csv,0.7261445908722844,0.09476598080515158,0.1543548388716817
1,4,53,41,6713,06713.csv,0.7261445908722844,0.09476598080515158,0.1543548388716817
-1,4,53,42,6714,06714.csv,0.7070125036838597,0.09476598080515158,0.1543548388716817
1,4,53,43,6715,06715.csv,0.7070125036838597,0.09476598080515158,0.1543548388716817
-1,4,53,44,6716,06716.csv,0.7092875412948512,0.09476598080515158,0.1543548388716817
1,4,53,45,6717,06717.csv,0.7092875412948512,0.09476598080515158,0.1543548388716817
-1,4,53,46,6718,06718.csv,0.7207374370947681,0.09476598080515158,0.1543548388716817
1,4,53,47,6719,06719.csv,0.7207374370947681,0.09476598080515158,0.1543548388716817
-1,4,53,48,6720,06720.csv,0.7151686107320773,0.09476598080515158,0.1543548388716817
0,24,53,49,6721,06721.csv,0.7151686107320773,0.09696048387664782,0.14400708983808383
1,4,53,50,6722,06722.csv,0.7151686107320773,0.09696048387664782,0.14400708983808383
0,24,53,51,6723,06723.csv,0.7151686107320773,0.0966424286277426,0.1527885682396648
-1,4,53,52,6724,06724.csv,0.7106500609604,0.0966424286277426,0.1527885682396648
0,24,53,53,6725,06725.csv,0.7106500609604,0.0968963562052655,0.14554760183211737
1,4,53,54,6726,06726.csv,0.7106500609604,0.0968963562052655,0.14554760183211737
0,24,53,55,6727,06727.csv,0.7106500609604,0.09632576985401661,0.15444613100412571
-1,4,53,56,6728,06728.csv,0.7306072355783558,0.09632576985401661,0.15444613100412571
1,4,53,57,6729,06729.csv,0.7306072355783558,0.09632576985401661,0.15444613100412571
-1,4,53,58,6730,06730.csv,0.7106050581573908,0.09632576985401661,0.15444613100412571
1,4,53,59,6731,06731.csv,0.7106050581573908,0.09632576985401661,0.15444613100412571
-1,4,53,60,6732,06732.csv,0.7185364800129367,0.09632576985401661,0.15444613100412571
1,4,53,61,6733,06733.csv,0.7185364800129367,0.09632576985401661,0.15444613100412571
-1,4,53,62,6734,06734.csv,0.722867588499366,0.09632576985401661,0.15444613100412571
1,4,53,63,6735,06735.csv,0.722867588499366,0.09632576985401661,0.15444613100412571
-1,4,53,64,6736,06736.csv,0.7049258618696402,0.09632576985401661,0.15444613100412571
0,24,53,65,6737,06737.csv,0.7049258618696402,0.09614496232856737,0.14460138415039975
1,4,53,66,6738,06738.csv,0.7049258618696402,0.09614496232856737,0.14460138415039975
0,24,53,67,6739,06739.csv,0.7049258618696402,0.0972866632817594,0.15342599489411857
-1,4,53,68,6740,06740.csv,0.7161742443937626,0.0972866632817594,0.15342599489411857
1,4,53,69,6741,06741.csv,0.7161742443937626,0.0972866632817594,0.15342599489411857
-1,4,53,70,6742,06742.csv,0.6947020553559775,0.0972866632817594,0.15342599489411857
1,4,53,71,6743,06743.csv,0.6947020553559775,0.0972866632817594,0.15342599489411857
-1,4,53,72,6744,06744.csv,0.7159638363805622,0.0972866632817594,0.15342599489411857
1,4,53,73,6745,06745.csv,0.7159638363805622,0.0972866632817594,0.15342599489411857
-1,4,53,74,6746,06746.csv,0.700929991440255,0.0972866632817594,0.15342599489411857
1,4,53,75,6747,06747.csv,0.700929991440255,0.0972866632817594,0.15342599489411857
-1,4,53,76,6748,06748.csv,0.705572411326653,0.0972866632817594,0.15342599489411857
0,24,53,77,6749,06749.csv,0.705572411326653,0.0967082647210516,0.14056720216894195
1,4,53,78,6750,06750.csv,0.705572411326653,0.0967082647210516,0.14056720216894195
0,24,53,79,6751,06751.csv,0.705572411326653,0.09704008128773783,0.1578903510534932
-1,4,53,80,6752,06752.csv,0.683164096262831,0.09704008128773783,0.1578903510534932
1,4,53,81,6753,06753.csv,0.683164096262831,0.09704008128773783,0.1578903510534932
-1,4,53,82,6754,06754.csv,0.7113690377345562,0.09704008128773783,0.1578903510534932
1,4,53,83,6755,06755.csv,0.7113690377345562,0.09704008128773783,0.1578903510534932
-1,4,53,84,6756,06756.csv,0.7064730267864717,0.09704008128773783,0.1578903510534932
1,4,53,85,6757,06757.csv,0.7064730267864717,0.09704008128773783,0.1578903510534932
-1,4,53,86,6758,06758.csv,0.7006380370476972,0.09704008128773783,0.1578903510534932
1,4,53,87,6759,06759.csv,0.7006380370476972,0.09704008128773783,0.1578903510534932
-1,4,53,88,6760,06760.csv,0.6883665083091656,0.09704008128773783,0.1578903510534932
0,24,53,89,6761,06761.csv,0.6883665083091656,0.09668036419971737,0.14543515294113213
1,4,53,90,6762,06762.csv,0.6883665083091656,0.09668036419971737,0.14543515294113213
0,24,53,91,6763,06763.csv,0.6883665083091656,0.09728328511077453,0.15170124156924902
-1,4,53,92,6764,06764.csv,0.7004090082777672,0.09728328511077453,0.15170124156924902
1,4,53,93,6765,06765.csv,0.7004090082777672,0.09728328511077453,0.15170124156924902
-1,4,53,94,6766,06766.csv,0.6836678404492815,0.09728328511077453,0.15170124156924902
1,4,53,95,6767,06767.csv,0.6836678404492815,0.09728328511077453,0.15170124156924902
-1,4,53,96,6768,06768.csv,0.6952293827409348,0.09728328511077453,0.15170124156924902
1,4,53,97,6769,06769.csv,0.6952293827409348,0.09728328511077453,0.15170124156924902
-1,4,53,98,6770,06770.csv,0.6970497994073024,0.09728328511077453,0.15170124156924902
1,4,53,99,6771,06771.csv,0.6970497994073024,0.09728328511077453,0.15170124156924902
-1,4,53,100,6772,06772.csv,0.6843355383624118,0.09728328511077453,0.15170124156924902
0,24,53,101,6773,06773.csv,0.6843355383624118,0.09690835897192297,0.14506196771442184
1,4,53,102,6774,06774.csv,0.6843355383624118,0.09690835897192297,0.14506196771442184
0,24,53,103,6775,06775.csv,0.6843355383624118,0.09568185642907202,0.15421299837583183
-1,4,53,104,6776,06776.csv,0.7465351090570249,0.09568185642907202,0.15421299837583183
0,24,53,105,6777,06777.csv,0.7465351090570249,0.09785500425020205,0.146647277898038
1,4,53,106,6778,06778.csv,0.7465351090570249,0.09785500425020205,0.146647277898038
0,24,53,107,6779,06779.csv,0.7465351090570249,0.09782686272922336,0.1546458192348277
-1,4,53,108,6780,06780.csv,0.7484305794033946,0.09782686272922336,0.1546458192348277
1,4,53,109,6781,06781.csv,0.7484305794033946,0.09782686272922336,0.1546458192348277
-1,4,53,110,6782,06782.csv,0.7122146897118227,0.09782686272922336,0.1546458192348277
1,4,53,111,6783,06783.csv,0.7122146897118227,0.09782686272922336,0.1546458192348277
-1,4,53,112,6784,06784.csv,0.7308675332630693,0.09782686272922336,0.1546458192348277
1,4,53,113,6785,06785.csv,0.7308675332630693,0.09782686272922336,0.1546458192348277
-1,4,53,114,6786,06786.csv,0.7285966330675737,0.09782686272922336,0.1546458192348277
1,4,53,115,6787,06787.csv,0.7285966330675737,0.09782686272922336,0.1546458192348277
-1,4,53,116,6788,06788.csv,0.6993573077343955,0.09782686272922336,0.1546458192348277
0,24,53,117,6789,06789.csv,0.6993573077343955,0.09710555221041042,0.14388287122307833
1,4,53,118,6790,06790.csv,0.6993573077343955,0.09710555221041042,0.14388287122307833
0,24,53,119,6791,06791.csv,0.6993573077343955,0.09663241714502524,0.15797670093904845
-1,4,53,120,6792,06792.csv,0.7070473666694996,0.09663241714502524,0.15797670093904845
1,4,53,121,6793,06793.csv,0.7070473666694996,0.09663241714502524,0.15797670093904845
-1,4,53,122,6794,06794.csv,0.7082400716479941,0.09663241714502524,0.15797670093904845
1,4,53,123,6795,06795.csv,0.7082400716479941,0.09663241714502524,0.15797670093904845
-1,4,53,124,6796,06796.csv,0.7205757189918736,0.09663241714502524,0.15797670093904845
1,4,53,125,6797,06797.csv,0.7205757189918736,0.09663241714502524,0.15797670093904845
-1,4,53,126,6798,06798.csv,0.6937027970846241,0.09663241714502524,0.15797670093904845
1,4,53,127,6799,06799.csv,0.6937027970846241,0.09663241714502524,0.15797670093904845
-1,4,53,128,6800,06800.csv,0.7162208841800933,0.09663241714502524,0.15797670093904845
0,24,53,129,6801,06801.csv,0.7162208841800933,0.0987467260770301,0.14317867924695632
1,4,53,130,6802,06802.csv,0.7162208841800933,0.0987467260770301,0.14317867924695632
0,24,53,131,6803,06803.csv,0.7162208841800933,0.09708201729322624,0.15348047405256438
-1,4,53,132,6804,06804.csv,0.7164640453008964,0.09708201729322624,0.15348047405256438
1,4,53,133,6805,06805.csv,0.7164640453008964,0.09708201729322624,0.15348047405256438
-1,4,53,134,6806,06806.csv,0.6982710350896829,0.09708201729322624,0.15348047405256438
1,4,53,135,6807,06807.csv,0.6982710350896829,0.09708201729322624,0.15348047405256438
-1,4,53,136,6808,06808.csv,0.0,0.09708201729322624,0.15348047405256438
-1,4,54,0,6809,06809.csv,0.5538478159710895,0.09708201729322624,0.15348047405256438
0,24,54,1,6810,06810.csv,0.5538478159710895,0.10191758293835564,0.20038242930293365
1,4,54,2,6811,06811.csv,0.5538478159710895,0.10191758293835564,0.20038242930293365
0,24,54,3,6812,06812.csv,0.5538478159710895,0.09729274118413758,0.1858502906188791
-1,4,54,4,6813,06813.csv,0.7731332822367508,0.09729274118413758,0.1858502906188791
1,4,54,5,6814,06814.csv,0.7731332822367508,0.09729274118413758,0.1858502906188791
-1,4,54,6,6815,06815.csv,0.7444352441004002,0.09729274118413758,0.1858502906188791
1,4,54,7,6816,06816.csv,0.7444352441004002,0.09729274118413758,0.1858502906188791
-1,4,54,8,6817,06817.csv,0.740045187022084,0.09729274118413758,0.1858502906188791
1,4,54,9,6818,06818.csv,0.740045187022084,0.09729274118413758,0.1858502906188791
-1,4,54,10,6819,06819.csv,0.7301756215555418,0.09729274118413758,0.1858502906188791
1,4,54,11,6820,06820.csv,0.7301756215555418,0.09729274118413758,0.1858502906188791
-1,4,54,12,6821,06821.csv,0.7253962214459551,0.09729274118413758,0.1858502906188791
0,24,54,13,6822,06822.csv,0.7253962214459551,0.09814075687836693,0.17236081408624085
1,4,54,14,6823,06823.csv,0.7253962214459551,0.09814075687836693,0.17236081408624085
0,24,54,15,6824,06824.csv,0.7253962214459551,0.09790201093282873,0.18209127121775276
-1,4,54,16,6825,06825.csv,0.7211692968776497,0.09790201093282873,0.18209127121775276
1,4,54,17,6826,06826.csv,0.7211692968776497,0.09790201093282873,0.18209127121775276
-1,4,54,18,6827,06827.csv,0.7153520400553581,0.09790201093282873,0.18209127121775276
1,4,54,19,6828,06828.csv,0.7153520400553581,0.09790201093282873,0.18209127121775276
-1,4,54,20,6829,06829.csv,0.7158067023057602,0.09790201093282873,0.18209127121775276
1,4,54,21,6830,06830.csv,0.7158067023057602,0.09790201093282873,0.18209127121775276
-1,4,54,22,6831,06831.csv,0.7022000399337672,0.09790201093282873,0.18209127121775276
1,4,54,23,6832,06832.csv,0.7022000399337672,0.09790201093282873,0.18209127121775276
-1,4,54,24,6833,06833.csv,0.7044040453313924,0.09790201093282873,0.18209127121775276
0,24,54,25,6834,06834.csv,0.7044040453313924,0.09710980885431979,0.1672945704168428
1,4,54,26,6835,06835.csv,0.7044040453313924,0.09710980885431979,0.1672945704168428
0,24,54,27,6836,06836.csv,0.7044040453313924,0.09550331356014723,0.17074901052326474
-1,4,54,28,6837,06837.csv,0.7124151642808385,0.09550331356014723,0.17074901052326474
1,4,54,29,6838,06838.csv,0.7124151642808385,0.09550331356014723,0.17074901052326474
-1,4,54,30,6839,06839.csv,0.701772393948982,0.09550331356014723,0.17074901052326474
1,4,54,31,6840,06840.csv,0.701772393948982,0.09550331356014723,0.17074901052326474
-1,4,54,32,6841,06841.csv,0.7096029939066139,0.09550331356014723,0.17074901052326474
1,4,54,33,6842,06842.csv,0.7096029939066139,0.09550331356014723,0.17074901052326474
-1,4,54,34,6843,06843.csv,0.6978974859595689,0.09550331356014723,0.17074901052326474
1,4,54,35,6844,06844.csv,0.6978974859595689,0.09550331356014723,0.17074901052326474
-1,4,54,36,6845,06845.csv,0.6862475960554177,0.09550331356014723,0.17074901052326474
0,24,54,37,6846,06846.csv,0.6862475960554177,0.09767583337187914,0.1606231755275751
1,4,54,38,6847,06847.csv,0.6862475960554177,0.09767583337187914,0.1606231755275751
0,24,54,39,6848,06848.csv,0.6862475960554177,0.09428198551895745,0.1692127295628844
-1,4,54,40,6849,06849.csv,0.6971416082011112,0.09428198551895745,0.1692127295628844
1,4,54,41,6850,06850.csv,0.6971416082011112,0.09428198551895745,0.1692127295628844
-1,4,54,42,6851,06851.csv,0.7007873083762571,0.09428198551895745,0.1692127295628844
1,4,54,43,6852,06852.csv,0.7007873083762571,0.09428198551895745,0.1692127295628844
-1,4,54,44,6853,06853.csv,0.6984723194743864,0.09428198551895745,0.1692127295628844
1,4,54,45,6854,06854.csv,0.6984723194743864,0.09428198551895745,0.1692127295628844
-1,4,54,46,6855,06855.csv,0.6983385105511373,0.09428198551895745,0.1692127295628844
1,4,54,47,6856,06856.csv,0.6983385105511373,0.09428198551895745,0.1692127295628844
-1,4,54,48,6857,06857.csv,0.6831692321855728,0.09428198551895745,0.1692127295628844
0,24,54,49,6858,06858.csv,0.6831692321855728,0.09416068159511279,0.15642027034777123
1,4,54,50,6859,06859.csv,0.6831692321855728,0.09416068159511279,0.15642027034777123
0,24,54,51,6860,06860.csv,0.6831692321855728,0.0948877990673174,0.16475103265363739
-1,4,54,52,6861,06861.csv,0.7427294939260729,0.0948877990673174,0.16475103265363739
0,24,54,53,6862,06862.csv,0.7427294939260729,0.09507728074842366,0.1603500345066063
1,4,54,54,6863,06863.csv,0.7427294939260729,0.09507728074842366,0.1603500345066063
0,24,54,55,6864,06864.csv,0.7427294939260729,0.09549861555323146,0.1598229681642528
-1,4,54,56,6865,06865.csv,0.7336417089410774,0.09549861555323146,0.1598229681642528
1,4,54,57,6866,06866.csv,0.7336417089410774,0.09549861555323146,0.1598229681642528
-1,4,54,58,6867,06867.csv,0.7214920612418282,0.09549861555323146,0.1598229681642528
1,4,54,59,6868,06868.csv,0.7214920612418282,0.09549861555323146,0.1598229681642528
-1,4,54,60,6869,06869.csv,0.7122396210083949,0.09549861555323146,0.1598229681642528
1,4,54,61,6870,06870.csv,0.7122396210083949,0.09549861555323146,0.1598229681642528
-1,4,54,62,6871,06871.csv,0.6968052268076234,0.09549861555323146,0.1598229681642528
1,4,54,63,6872,06872.csv,0.6968052268076234,0.09549861555323146,0.1598229681642528
-1,4,54,64,6873,06873.csv,0.7011352065864049,0.09549861555323146,0.1598229681642528
0,24,54,65,6874,06874.csv,0.7011352065864049,0.09967288043792318,0.163504307559585
1,4,54,66,6875,06875.csv,0.7011352065864049,0.09967288043792318,0.163504307559585
0,24,54,67,6876,06876.csv,0.7011352065864049,0.0956424015553804,0.15825120966597037
-1,4,54,68,6877,06877.csv,0.7010319953681876,0.0956424015553804,0.15825120966597037
1,4,54,69,6878,06878.csv,0.7010319953681876,0.0956424015553804,0.15825120966597037
-1,4,54,70,6879,06879.csv,0.6939160750456177,0.0956424015553804,0.15825120966597037
1,4,54,71,6880,06880.csv,0.6939160750456177,0.0956424015553804,0.15825120966597037
-1,4,54,72,6881,06881.csv,0.6837273840524111,0.0956424015553804,0.15825120966597037
1,4,54,73,6882,06882.csv,0.6837273840524111,0.0956424015553804,0.15825120966597037
-1,4,54,74,6883,06883.csv,0.6925177840370088,0.0956424015553804,0.15825120966597037
1,4,54,75,6884,06884.csv,0.6925177840370088,0.0956424015553804,0.15825120966597037
-1,4,54,76,6885,06885.csv,0.6721285399976586,0.0956424015553804,0.15825120966597037
0,24,54,77,6886,06886.csv,0.6721285399976586,0.09491590341643569,0.15367643088163113
1,4,54,78,6887,06887.csv,0.6721285399976586,0.09491590341643569,0.15367643088163113
0,24,54,79,6888,06888.csv,0.6721285399976586,0.09344615602880192,0.1573745275698251
-1,4,54,80,6889,06889.csv,0.683139577828453,0.09344615602880192,0.1573745275698251
1,4,54,81,6890,06890.csv,0.683139577828453,0.09344615602880192,0.1573745275698251
-1,4,54,82,6891,06891.csv,0.6790671301890813,0.09344615602880192,0.1573745275698251
1,4,54,83,6892,06892.csv,0.6790671301890813,0.09344615602880192,0.1573745275698251
-1,4,54,84,6893,06893.csv,0.677688448060224,0.09344615602880192,0.1573745275698251
1,4,54,85,6894,06894.csv,0.677688448060224,0.09344615602880192,0.1573745275698251
-1,4,54,86,6895,06895.csv,0.6667922394777898,0.09344615602880192,0.1573745275698251
1,4,54,87,6896,06896.csv,0.6667922394777898,0.09344615602880192,0.1573745275698251
-1,4,54,88,6897,06897.csv,0.6749078287343209,0.09344615602880192,0.1573745275698251
0,24,54,89,6898,06898.csv,0.6749078287343209,0.09374119412622965,0.1591873097667975
1,4,54,90,6899,06899.csv,0.6749078287343209,0.09374119412622965,0.1591873097667975
0,24,54,91,6900,06900.csv,0.6749078287343209,0.09511294268857208,0.15730222541956254
-1,4,54,92,6901,06901.csv,0.6771365261083371,0.09511294268857208,0.15730222541956254
1,4,54,93,6902,06902.csv,0.6771365261083371,0.09511294268857208,0.15730222541956254
-1,4,54,94,6903,06903.csv,0.6630498078424486,0.09511294268857208,0.15730222541956254
1,4,54,95,6904,06904.csv,0.6630498078424486,0.09511294268857208,0.15730222541956254
-1,4,54,96,6905,06905.csv,0.6738849531504281,0.09511294268857208,0.15730222541956254
1,4,54,97,6906,06906.csv,0.6738849531504281,0.09511294268857208,0.15730222541956254
-1,4,54,98,6907,06907.csv,0.6591942557129458,0.09511294268857208,0.15730222541956254
1,4,54,99,6908,06908.csv,0.6591942557129458,0.09511294268857208,0.15730222541956254
-1,4,54,100,6909,06909.csv,0.6582168966695725,0.09511294268857208,0.15730222541956254
0,24,54,101,6910,06910.csv,0.6582168966695725,0.09792923340692761,0.1573736859882272
1,4,54,102,6911,06911.csv,0.6582168966695725,0.09792923340692761,0.1573736859882272
0,24,54,103,6912,06912.csv,0.6582168966695725,0.09574490272108976,0.15682805425760687
-1,4,54,104,6913,06913.csv,0.6919679404854332,0.09574490272108976,0.15682805425760687
0,24,54,105,6914,06914.csv,0.6919679404854332,0.09447879034249694,0.15664131128990058
1,4,54,106,6915,06915.csv,0.6919679404854332,0.09447879034249694,0.15664131128990058
0,24,54,107,6916,06916.csv,0.6919679404854332,0.09509573820220639,0.15836681380541326
-1,4,54,108,6917,06917.csv,0.68477801977836,0.09509573820220639,0.15836681380541326
1,4,54,109,6918,06918.csv,0.68477801977836,0.09509573820220639,0.15836681380541326
-1,4,54,110,6919,06919.csv,0.6883542157721942,0.09509573820220639,0.15836681380541326
1,4,54,111,6920,06920.csv,0.6883542157721942,0.09509573820220639,0.15836681380541326
-1,4,54,112,6921,06921.csv,0.6678227746275451,0.09509573820220639,0.15836681380541326
1,4,54,113,6922,06922.csv,0.6678227746275451,0.09509573820220639,0.15836681380541326
-1,4,54,114,6923,06923.csv,0.6691632436458075,0.09509573820220639,0.15836681380541326
1,4,54,115,6924,06924.csv,0.6691632436458075,0.09509573820220639,0.15836681380541326
-1,4,54,116,6925,06925.csv,0.6339371139849479,0.09509573820220639,0.15836681380541326
0,24,54,117,6926,06926.csv,0.6339371139849479,0.09481788594297348,0.15561053114844245
1,4,54,118,6927,06927.csv,0.6339371139849479,0.09481788594297348,0.15561053114844245
0,24,54,119,6928,06928.csv,0.6339371139849479,0.09433058822828187,0.1560024465434804
-1,4,54,120,6929,06929.csv,0.690012409808301,0.09433058822828187,0.1560024465434804
1,4,54,121,6930,06930.csv,0.690012409808301,0.09433058822828187,0.1560024465434804
-1,4,54,122,6931,06931.csv,0.690898319024975,0.09433058822828187,0.1560024465434804
1,4,54,123,6932,06932.csv,0.690898319024975,0.09433058822828187,0.1560024465434804
-1,4,54,124,6933,06933.csv,0.6807748939772776,0.09433058822828187,0.1560024465434804
1,4,54,125,6934,06934.csv,0.6807748939772776,0.09433058822828187,0.1560024465434804
